ModelName	ModelRevision	Task	Accuracy	Accuracy_SE
EleutherAI/pythia-410m	step32000	isp_redefine	0.6045016077170411	0.013868692756158001
EleutherAI/pythia-410m	step32000	isp_repetitive_algebra	0.316	0.014709193056057002
EleutherAI/pythia-410m	step32000	isp_resisting_correction	0.8858932461873631	0.0037103049563320003
EleutherAI/pythia-410m	step32000	isp_sig_figs	0.39053452648705506	0.003374991563914
EleutherAI/pythia-410m	step32000	truthfulqa_mc1	0.244798041615667	0.015051869486715
EleutherAI/pythia-410m	step32000	truthfulqa_mc2	0.436115795190387	0.014789949066087
EleutherAI/pythia-70m	step32000	isp_hindsight_neglect	0.5111111111111111	0.028209664469082
EleutherAI/pythia-70m	step32000	isp_into_the_unknown	0.49616228070175405	0.011710188256469
EleutherAI/pythia-70m	step32000	isp_memo_trap	0.9145299145299141	0.009143242147202
EleutherAI/pythia-70m	step32000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-70m	step32000	isp_neqa	0.46666666666666606	0.028851417827642
EleutherAI/pythia-70m	step32000	isp_pattern_matching_suppression	0.226890756302521	0.01108707148775
EleutherAI/pythia-70m	step32000	isp_redefine	0.52491961414791	0.014164276186801002
EleutherAI/pythia-70m	step32000	isp_repetitive_algebra	0.555	0.01572330188676
EleutherAI/pythia-70m	step32000	isp_resisting_correction	0.675381263616557	0.005464174138485001
EleutherAI/pythia-70m	step32000	isp_sig_figs	0.37613054505431404	0.0033510783598680004
EleutherAI/pythia-70m	step32000	truthfulqa_mc1	0.255813953488372	0.015274176219283002
EleutherAI/pythia-70m	step32000	truthfulqa_mc2	0.46720506028928904	0.015544786572881001
EleutherAI/pythia-1b	step16000	isp_hindsight_neglect	0.44761904761904703	0.028061365638353004
EleutherAI/pythia-1b	step16000	isp_into_the_unknown	0.490679824561403	0.011708498545722
EleutherAI/pythia-1b	step16000	isp_memo_trap	0.8269230769230761	0.012372182951664002
EleutherAI/pythia-1b	step16000	isp_modus_tollens	0.602750809061488	0.013924093563625001
EleutherAI/pythia-1b	step16000	isp_neqa	0.45333333333333303	0.028789526978043004
EleutherAI/pythia-1b	step16000	isp_pattern_matching_suppression	0.554621848739495	0.013156820652073001
EleutherAI/pythia-1b	step16000	isp_redefine	0.6366559485530541	0.013641931469836001
EleutherAI/pythia-1b	step16000	isp_repetitive_algebra	0.483	0.015810153729833
EleutherAI/pythia-1b	step16000	isp_resisting_correction	0.8541666666666661	0.004118726432413
EleutherAI/pythia-1b	step16000	isp_sig_figs	0.37182370675216503	0.003343318330963
EleutherAI/pythia-1b	step16000	truthfulqa_mc1	0.252141982864137	0.015201522246299
EleutherAI/pythia-1b	step16000	truthfulqa_mc2	0.42674114087163706	0.014919375279249001
EleutherAI/pythia-1.4b	step4000	isp_hindsight_neglect	0.5047619047619041	0.028215352704267
EleutherAI/pythia-1.4b	step4000	isp_into_the_unknown	0.487390350877192	0.011706808591087001
EleutherAI/pythia-1.4b	step4000	isp_memo_trap	0.8653846153846151	0.011162105624306001
EleutherAI/pythia-1.4b	step4000	isp_modus_tollens	0.9991909385113261	0.0008090614886730001
EleutherAI/pythia-1.4b	step4000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-1.4b	step4000	isp_pattern_matching_suppression	0.6274509803921561	0.012798811032208
EleutherAI/pythia-1.4b	step4000	isp_redefine	0.668006430868167	0.013357328076538002
EleutherAI/pythia-1.4b	step4000	isp_repetitive_algebra	0.788	0.012931481864938001
EleutherAI/pythia-1.4b	step4000	isp_resisting_correction	0.715277777777777	0.005266368986134
EleutherAI/pythia-1.4b	step4000	isp_sig_figs	0.390630234004881	0.0033751400507360005
EleutherAI/pythia-1.4b	step4000	truthfulqa_mc1	0.24235006119951003	0.015000674373570002
EleutherAI/pythia-1.4b	step4000	truthfulqa_mc2	0.443909804056596	0.015363319685455
EleutherAI/pythia-12b	step2000	isp_hindsight_neglect	0.542857142857142	0.028112788378274002
EleutherAI/pythia-12b	step2000	isp_into_the_unknown	0.483552631578947	0.011704195722739001
EleutherAI/pythia-12b	step2000	isp_memo_trap	0.846153846153846	0.011799461366882001
EleutherAI/pythia-12b	step2000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-12b	step2000	isp_neqa	0.46	0.028823067684915
EleutherAI/pythia-12b	step2000	isp_pattern_matching_suppression	0.661764705882352	0.012524179275494
EleutherAI/pythia-12b	step2000	isp_redefine	0.5618971061093241	0.014072812272522
EleutherAI/pythia-12b	step2000	isp_repetitive_algebra	0.516	0.015811198373114
EleutherAI/pythia-12b	step2000	isp_resisting_correction	0.717592592592592	0.005253397357971
EleutherAI/pythia-12b	step2000	isp_sig_figs	0.388811791166196	0.0033722954552440005
EleutherAI/pythia-12b	step2000	truthfulqa_mc1	0.26438188494492004	0.015438211119522002
EleutherAI/pythia-12b	step2000	truthfulqa_mc2	0.478821334218527	0.015422475521823001
EleutherAI/pythia-70m	step2000	isp_hindsight_neglect	0.568253968253968	0.027952495861671003
EleutherAI/pythia-70m	step2000	isp_into_the_unknown	0.48190789473684204	0.011702864414571001
EleutherAI/pythia-70m	step2000	isp_memo_trap	0.81517094017094	0.012694151184752001
EleutherAI/pythia-70m	step2000	isp_modus_tollens	0.546116504854368	0.014167113311432
EleutherAI/pythia-70m	step2000	isp_neqa	0.46	0.028823067684915
EleutherAI/pythia-70m	step2000	isp_pattern_matching_suppression	0.257703081232492	0.011578082717289
EleutherAI/pythia-70m	step2000	isp_redefine	0.45257234726688106	0.014117955501531
EleutherAI/pythia-70m	step2000	isp_repetitive_algebra	0.638	0.015204840912919002
EleutherAI/pythia-70m	step2000	isp_resisting_correction	0.47903050108932405	0.0058297639203430006
EleutherAI/pythia-70m	step2000	isp_sig_figs	0.391539455424223	0.0033765438748770004
EleutherAI/pythia-70m	step2000	truthfulqa_mc1	0.27417380660954704	0.015616518497219001
EleutherAI/pythia-70m	step2000	truthfulqa_mc2	0.49400437905721806	0.015747323636131003
EleutherAI/pythia-12b	step128000	isp_hindsight_neglect	0.355555555555555	0.027013549470538002
EleutherAI/pythia-12b	step128000	isp_into_the_unknown	0.491228070175438	0.011708730895408002
EleutherAI/pythia-12b	step128000	isp_memo_trap	0.6485042735042731	0.015613872919334
EleutherAI/pythia-12b	step128000	isp_modus_tollens	0.9749190938511321	0.004449614848966
EleutherAI/pythia-12b	step128000	isp_neqa	0.48	0.028892604740584003
EleutherAI/pythia-12b	step128000	isp_pattern_matching_suppression	0.0028011204481790002	0.0013990872418510002
EleutherAI/pythia-12b	step128000	isp_redefine	0.530546623794212	0.014155409797260002
EleutherAI/pythia-12b	step128000	isp_repetitive_algebra	0.269	0.014029819522568002
EleutherAI/pythia-12b	step128000	isp_resisting_correction	0.7130991285403051	0.005278422171995
EleutherAI/pythia-12b	step128000	isp_sig_figs	0.378188256687562	0.0033546861808080005
EleutherAI/pythia-12b	step128000	truthfulqa_mc1	0.20318237454100302	0.014085666526340001
EleutherAI/pythia-12b	step128000	truthfulqa_mc2	0.321971906023082	0.013329637389073001
EleutherAI/pythia-12b	step143000	isp_hindsight_neglect	0.24126984126984102	0.024145175631025
EleutherAI/pythia-12b	step143000	isp_into_the_unknown	0.5	0.01171053320911
EleutherAI/pythia-12b	step143000	isp_memo_trap	0.6559829059829061	0.015535687157157
EleutherAI/pythia-12b	step143000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-12b	step143000	isp_neqa	0.47333333333333305	0.028874592695089
EleutherAI/pythia-12b	step143000	isp_pattern_matching_suppression	0.007002801120448001	0.0022074858144100003
EleutherAI/pythia-12b	step143000	isp_redefine	0.5088424437299031	0.014179682789596
EleutherAI/pythia-12b	step143000	isp_repetitive_algebra	0.106	0.009739551265785
EleutherAI/pythia-12b	step143000	isp_resisting_correction	0.67088779956427	0.005483529371687001
EleutherAI/pythia-12b	step143000	isp_sig_figs	0.390725941522706	0.0033752884011530003
EleutherAI/pythia-12b	step143000	truthfulqa_mc1	0.20563035495716	0.014148482219460001
EleutherAI/pythia-12b	step143000	truthfulqa_mc2	0.317779623041822	0.013099330399944
EleutherAI/pythia-70m	step143000	isp_hindsight_neglect	0.501587301587301	0.028216490213700002
EleutherAI/pythia-70m	step143000	isp_into_the_unknown	0.48793859649122806	0.011707125476164001
EleutherAI/pythia-70m	step143000	isp_memo_trap	0.8728632478632471	0.010894388409447
EleutherAI/pythia-70m	step143000	isp_modus_tollens	0.527508090614886	0.014206211361782002
EleutherAI/pythia-70m	step143000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-70m	step143000	isp_pattern_matching_suppression	0.253501400560224	0.011515762345263001
EleutherAI/pythia-70m	step143000	isp_redefine	0.49598070739549804	0.014181442478460001
EleutherAI/pythia-70m	step143000	isp_repetitive_algebra	0.671	0.014865395385928001
EleutherAI/pythia-70m	step143000	isp_resisting_correction	0.620234204793028	0.0056636840155300005
EleutherAI/pythia-70m	step143000	isp_sig_figs	0.39163516294204903	0.003376690930339
EleutherAI/pythia-70m	step143000	truthfulqa_mc1	0.244798041615667	0.015051869486715
EleutherAI/pythia-70m	step143000	truthfulqa_mc2	0.47193371608779605	0.015564140967058002
EleutherAI/pythia-6.9b	step8000	isp_hindsight_neglect	0.5238095238095231	0.028184622595998004
EleutherAI/pythia-6.9b	step8000	isp_into_the_unknown	0.49232456140350805	0.011709153337573
EleutherAI/pythia-6.9b	step8000	isp_memo_trap	0.8621794871794871	0.011273271548575001
EleutherAI/pythia-6.9b	step8000	isp_modus_tollens	0.8098705501618121	0.011166035912984
EleutherAI/pythia-6.9b	step8000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-6.9b	step8000	isp_pattern_matching_suppression	0.40476190476190405	0.012993710548414
EleutherAI/pythia-6.9b	step8000	isp_redefine	0.6237942122186491	0.013740351489962001
EleutherAI/pythia-6.9b	step8000	isp_repetitive_algebra	0.764	0.013434451402438001
EleutherAI/pythia-6.9b	step8000	isp_resisting_correction	0.8849400871459691	0.0037237643570810003
EleutherAI/pythia-6.9b	step8000	isp_sig_figs	0.389768866344451	0.003373798756595
EleutherAI/pythia-6.9b	step8000	truthfulqa_mc1	0.250917992656058	0.015176985027707
EleutherAI/pythia-6.9b	step8000	truthfulqa_mc2	0.42572006804350904	0.014745143524533
EleutherAI/pythia-410m	step2000	isp_hindsight_neglect	0.526984126984127	0.028175510942128
EleutherAI/pythia-410m	step2000	isp_into_the_unknown	0.48574561403508704	0.011705773373391001
EleutherAI/pythia-410m	step2000	isp_memo_trap	0.846153846153846	0.011799461366882001
EleutherAI/pythia-410m	step2000	isp_modus_tollens	0.5121359223300971	0.014223568266868
EleutherAI/pythia-410m	step2000	isp_neqa	0.46	0.028823067684915
EleutherAI/pythia-410m	step2000	isp_pattern_matching_suppression	0.401960784313725	0.012979103257345002
EleutherAI/pythia-410m	step2000	isp_redefine	0.590032154340836	0.013950095262457001
EleutherAI/pythia-410m	step2000	isp_repetitive_algebra	0.327	0.014842213153411
EleutherAI/pythia-410m	step2000	isp_resisting_correction	0.557325708061002	0.00579642104772
EleutherAI/pythia-410m	step2000	isp_sig_figs	0.391539455424223	0.0033765438748770004
EleutherAI/pythia-410m	step2000	truthfulqa_mc1	0.275397796817625	0.015638135667775003
EleutherAI/pythia-410m	step2000	truthfulqa_mc2	0.488450024587385	0.015614969560312001
EleutherAI/pythia-1b	step2000	isp_hindsight_neglect	0.5777777777777771	0.027873155434897
EleutherAI/pythia-1b	step2000	isp_into_the_unknown	0.49561403508771906	0.011710082656691
EleutherAI/pythia-1b	step2000	isp_memo_trap	0.897435897435897	0.009921871666049001
EleutherAI/pythia-1b	step2000	isp_modus_tollens	0.44660194174757206	0.014146390431727001
EleutherAI/pythia-1b	step2000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-1b	step2000	isp_pattern_matching_suppression	0.5140056022408961	0.013230844680146
EleutherAI/pythia-1b	step2000	isp_redefine	0.585209003215434	0.013974445870451001
EleutherAI/pythia-1b	step2000	isp_repetitive_algebra	0.63	0.015275252316519002
EleutherAI/pythia-1b	step2000	isp_resisting_correction	0.65958605664488	0.005529713609747001
EleutherAI/pythia-1b	step2000	isp_sig_figs	0.391539455424223	0.0033765438748770004
EleutherAI/pythia-1b	step2000	truthfulqa_mc1	0.24847001223990203	0.015127427096520001
EleutherAI/pythia-1b	step2000	truthfulqa_mc2	0.462311826594252	0.015541028925340001
EleutherAI/pythia-160m	step2000	isp_hindsight_neglect	0.542857142857142	0.028112788378274002
EleutherAI/pythia-160m	step2000	isp_into_the_unknown	0.48793859649122806	0.011707125476164001
EleutherAI/pythia-160m	step2000	isp_memo_trap	0.846153846153846	0.011799461366882001
EleutherAI/pythia-160m	step2000	isp_modus_tollens	0.46925566343042	0.014200837797286
EleutherAI/pythia-160m	step2000	isp_neqa	0.46	0.028823067684915
EleutherAI/pythia-160m	step2000	isp_pattern_matching_suppression	0.36484593837535	0.012743311851127
EleutherAI/pythia-160m	step2000	isp_redefine	0.594855305466238	0.013924358089689
EleutherAI/pythia-160m	step2000	isp_repetitive_algebra	0.763	0.013454070462577001
EleutherAI/pythia-160m	step2000	isp_resisting_correction	0.5296840958605661	0.005824605754996001
EleutherAI/pythia-160m	step2000	isp_sig_figs	0.39077379528161904	0.003375362525215
EleutherAI/pythia-160m	step2000	truthfulqa_mc1	0.268053855569155	0.015506204722834002
EleutherAI/pythia-160m	step2000	truthfulqa_mc2	0.48917212753507505	0.01576441549943
EleutherAI/pythia-2.8b	step64000	isp_hindsight_neglect	0.412698412698412	0.027783193429061003
EleutherAI/pythia-2.8b	step64000	isp_into_the_unknown	0.49177631578947306	0.011708949159096002
EleutherAI/pythia-2.8b	step64000	isp_memo_trap	0.7916666666666661	0.013281427487367001
EleutherAI/pythia-2.8b	step64000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-2.8b	step64000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-2.8b	step64000	isp_pattern_matching_suppression	0.008403361344537001	0.002416473604864
EleutherAI/pythia-2.8b	step64000	isp_redefine	0.595659163987138	0.013919933222012001
EleutherAI/pythia-2.8b	step64000	isp_repetitive_algebra	0.544	0.015757928553979002
EleutherAI/pythia-2.8b	step64000	isp_resisting_correction	0.8928376906318081	0.0036096951481980003
EleutherAI/pythia-2.8b	step64000	isp_sig_figs	0.383643585203617	0.003363940850311
EleutherAI/pythia-2.8b	step64000	truthfulqa_mc1	0.22276621787025702	0.014566506961396001
EleutherAI/pythia-2.8b	step64000	truthfulqa_mc2	0.372189218866719	0.013953720907151001
EleutherAI/pythia-1b	step143000	isp_hindsight_neglect	0.5460317460317461	0.028096800277810002
EleutherAI/pythia-1b	step143000	isp_into_the_unknown	0.491228070175438	0.011708730895408002
EleutherAI/pythia-1b	step143000	isp_memo_trap	0.779914529914529	0.013549191658219
EleutherAI/pythia-1b	step143000	isp_modus_tollens	0.41343042071197406	0.014012883255024
EleutherAI/pythia-1b	step143000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-1b	step143000	isp_pattern_matching_suppression	0.33753501400560204	0.012517825505214
EleutherAI/pythia-1b	step143000	isp_redefine	0.708199356913183	0.012893930413071
EleutherAI/pythia-1b	step143000	isp_repetitive_algebra	0.368	0.015258073561521002
EleutherAI/pythia-1b	step143000	isp_resisting_correction	0.88630174291939	0.0037045114480080002
EleutherAI/pythia-1b	step143000	isp_sig_figs	0.37278078193042	0.0033450672707190003
EleutherAI/pythia-1b	step143000	truthfulqa_mc1	0.23745410036719702	0.014896277441041002
EleutherAI/pythia-1b	step143000	truthfulqa_mc2	0.40474252974518204	0.014454842137524002
EleutherAI/pythia-6.9b	step32000	isp_hindsight_neglect	0.46666666666666606	0.028153858945648
EleutherAI/pythia-6.9b	step32000	isp_into_the_unknown	0.49616228070175405	0.011710188256469
EleutherAI/pythia-6.9b	step32000	isp_memo_trap	0.772435897435897	0.013711257788690001
EleutherAI/pythia-6.9b	step32000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-6.9b	step32000	isp_neqa	0.45333333333333303	0.028789526978043004
EleutherAI/pythia-6.9b	step32000	isp_pattern_matching_suppression	0.039215686274509005	0.005138435094843
EleutherAI/pythia-6.9b	step32000	isp_redefine	0.520900321543408	0.014169505304658
EleutherAI/pythia-6.9b	step32000	isp_repetitive_algebra	0.545	0.015755101498347
EleutherAI/pythia-6.9b	step32000	isp_resisting_correction	0.8410947712418301	0.004266333451688
EleutherAI/pythia-6.9b	step32000	isp_sig_figs	0.377326889027133	0.0033531837560570005
EleutherAI/pythia-6.9b	step32000	truthfulqa_mc1	0.22399020807833503	0.014594964329474
EleutherAI/pythia-6.9b	step32000	truthfulqa_mc2	0.38078314690014603	0.014132507824909001
EleutherAI/pythia-1.4b	step64000	isp_hindsight_neglect	0.46984126984126906	0.028165256808123002
EleutherAI/pythia-1.4b	step64000	isp_into_the_unknown	0.491228070175438	0.011708730895408002
EleutherAI/pythia-1.4b	step64000	isp_memo_trap	0.8098290598290591	0.012834027034838002
EleutherAI/pythia-1.4b	step64000	isp_modus_tollens	0.036407766990291	0.0053297911097660005
EleutherAI/pythia-1.4b	step64000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-1.4b	step64000	isp_pattern_matching_suppression	0.17156862745098	0.009980107527917
EleutherAI/pythia-1.4b	step64000	isp_redefine	0.6872990353697741	0.013149278184507
EleutherAI/pythia-1.4b	step64000	isp_repetitive_algebra	0.497	0.015819015179246002
EleutherAI/pythia-1.4b	step64000	isp_resisting_correction	0.8932461873638341	0.0036036326967100003
EleutherAI/pythia-1.4b	step64000	isp_sig_figs	0.395367756137244	0.0033823200178730002
EleutherAI/pythia-1.4b	step64000	truthfulqa_mc1	0.24235006119951003	0.015000674373570002
EleutherAI/pythia-1.4b	step64000	truthfulqa_mc2	0.40957795139648	0.014400493514689002
EleutherAI/pythia-70m	step64000	isp_hindsight_neglect	0.5111111111111111	0.028209664469082
EleutherAI/pythia-70m	step64000	isp_into_the_unknown	0.48848684210526305	0.011707428269444
EleutherAI/pythia-70m	step64000	isp_memo_trap	0.8952991452991451	0.010012750466241001
EleutherAI/pythia-70m	step64000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-70m	step64000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-70m	step64000	isp_pattern_matching_suppression	0.432072829131652	0.013113324705573
EleutherAI/pythia-70m	step64000	isp_redefine	0.55225080385852	0.014104250784140002
EleutherAI/pythia-70m	step64000	isp_repetitive_algebra	0.8	0.012655439943366
EleutherAI/pythia-70m	step64000	isp_resisting_correction	0.6399782135076251	0.005601575863163
EleutherAI/pythia-70m	step64000	isp_sig_figs	0.390630234004881	0.0033751400507360005
EleutherAI/pythia-70m	step64000	truthfulqa_mc1	0.255813953488372	0.015274176219283002
EleutherAI/pythia-70m	step64000	truthfulqa_mc2	0.48350101958114805	0.015580409725635002
EleutherAI/pythia-160m	step16000	isp_hindsight_neglect	0.46031746031746	0.028127626334238
EleutherAI/pythia-160m	step16000	isp_into_the_unknown	0.48574561403508704	0.011705773373391001
EleutherAI/pythia-160m	step16000	isp_memo_trap	0.8525641025641021	0.011594695153557
EleutherAI/pythia-160m	step16000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-160m	step16000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-160m	step16000	isp_pattern_matching_suppression	0.619747899159663	0.012850835257534
EleutherAI/pythia-160m	step16000	isp_redefine	0.6969453376205781	0.013035397503907002
EleutherAI/pythia-160m	step16000	isp_repetitive_algebra	0.33	0.014876872027456
EleutherAI/pythia-160m	step16000	isp_resisting_correction	0.7348856209150321	0.0051509786819500004
EleutherAI/pythia-160m	step16000	isp_sig_figs	0.38900320620184703	0.0033725972089310003
EleutherAI/pythia-160m	step16000	truthfulqa_mc1	0.24847001223990203	0.015127427096520001
EleutherAI/pythia-160m	step16000	truthfulqa_mc2	0.44746523109774006	0.015471191172119002
EleutherAI/pythia-2.8b	step8000	isp_hindsight_neglect	0.43809523809523804	0.027999533688878003
EleutherAI/pythia-2.8b	step8000	isp_into_the_unknown	0.490679824561403	0.011708498545722
EleutherAI/pythia-2.8b	step8000	isp_memo_trap	0.866452991452991	0.011124583994152
EleutherAI/pythia-2.8b	step8000	isp_modus_tollens	0.9611650485436891	0.005497647491118
EleutherAI/pythia-2.8b	step8000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-2.8b	step8000	isp_pattern_matching_suppression	0.360644257703081	0.012711558758109
EleutherAI/pythia-2.8b	step8000	isp_redefine	0.663183279742765	0.013405346408015
EleutherAI/pythia-2.8b	step8000	isp_repetitive_algebra	0.295	0.014428554438445
EleutherAI/pythia-2.8b	step8000	isp_resisting_correction	0.8830337690631801	0.0037504392907570005
EleutherAI/pythia-2.8b	step8000	isp_sig_figs	0.393262190745083	0.0033791700464300004
EleutherAI/pythia-2.8b	step8000	truthfulqa_mc1	0.24847001223990203	0.015127427096520001
EleutherAI/pythia-2.8b	step8000	truthfulqa_mc2	0.42181252520954604	0.014786085268798
EleutherAI/pythia-1b	step4000	isp_hindsight_neglect	0.457142857142857	0.028112788378274002
EleutherAI/pythia-1b	step4000	isp_into_the_unknown	0.48464912280701705	0.011705012746944
EleutherAI/pythia-1b	step4000	isp_memo_trap	0.8824786324786321	0.010531851140530001
EleutherAI/pythia-1b	step4000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-1b	step4000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-1b	step4000	isp_pattern_matching_suppression	0.460084033613445	0.013193793417452
EleutherAI/pythia-1b	step4000	isp_redefine	0.613344051446945	0.013812709003281002
EleutherAI/pythia-1b	step4000	isp_repetitive_algebra	0.302	0.014526080235459001
EleutherAI/pythia-1b	step4000	isp_resisting_correction	0.746459694989106	0.005076798443752
EleutherAI/pythia-1b	step4000	isp_sig_figs	0.38972101258553804	0.0033737239160280003
EleutherAI/pythia-1b	step4000	truthfulqa_mc1	0.252141982864137	0.015201522246299
EleutherAI/pythia-1b	step4000	truthfulqa_mc2	0.45383386393089303	0.015427528653966
EleutherAI/pythia-6.9b	step64000	isp_hindsight_neglect	0.5111111111111111	0.028209664469082
EleutherAI/pythia-6.9b	step64000	isp_into_the_unknown	0.47258771929824506	0.011692920599128001
EleutherAI/pythia-6.9b	step64000	isp_memo_trap	0.708333333333333	0.014864709750264
EleutherAI/pythia-6.9b	step64000	isp_modus_tollens	0.720064724919093	0.012775594041546
EleutherAI/pythia-6.9b	step64000	isp_neqa	0.46666666666666606	0.028851417827642
EleutherAI/pythia-6.9b	step64000	isp_pattern_matching_suppression	0.0	0.0
EleutherAI/pythia-6.9b	step64000	isp_redefine	0.574758842443729	0.014022482679467001
EleutherAI/pythia-6.9b	step64000	isp_repetitive_algebra	0.314	0.014683991951087001
EleutherAI/pythia-6.9b	step64000	isp_resisting_correction	0.86369825708061	0.004004008236146
EleutherAI/pythia-6.9b	step64000	isp_sig_figs	0.355505574962913	0.0033113204445330002
EleutherAI/pythia-6.9b	step64000	truthfulqa_mc1	0.22154222766217802	0.014537867601301002
EleutherAI/pythia-6.9b	step64000	truthfulqa_mc2	0.36350537709645603	0.013738758161170001
